Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
2100074,Shanghai Salsa,1,Guwahati,"37, 1st Floor, Hatigarh Chariali, Mother Teresa Road, Zoo Tiniali Area, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",9.178.535.556,2.617.221.667,"Continental, Fast Food, Chinese, Charcoal Grill, Mexican",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,256
18224282,Three Guys,1,Guwahati,"R.G.B Road, Zonali, Near Jonali Bus Stop, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",9.177.896.976,2.616.767.011,"Continental, North Indian, Chinese, Arabian, Thai",700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,233
2100776,Ziya,1,Guwahati,"Opposite 5th By-Lane, Mother Teresa Road, Zoo Road, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",0,0,"Continental, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,96
90744,Exotica,1,Hyderabad,"Opposite Audi Showroom, 5th Floor, 12th Square Building, Road 12, Banjara Hills, Hyderabad","12th Square Building, Banjara Hills","12th Square Building, Banjara Hills, Hyderabad",7.843.722.526,1.741.037.066,"Mughlai, North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,3374
18452864,AB's - Absolute Barbecues,1,Hyderabad,"No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Banjara Hills,"Banjara Hills, Hyderabad",7.844.965.395,1.741.233.045,"European, Mediterranean, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,200
97824,Chili's,1,Hyderabad,"Flat 48, Ground Floor, Opposite Vengal Rao Park, Road 1, Banjara Hills, Hyderabad",Banjara Hills,"Banjara Hills, Hyderabad",7.844.957.784,1.742.281.912,"Mexican, American, Tex-Mex, Burger",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent,1932
18443506,The Fisherman's Wharf,1,Hyderabad,"304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Gachibowli,"Gachibowli, Hyderabad",783.296.446,174.110.278,"Seafood, Continental, Goan, Asian, Andhra",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,144
90847,Chili's,1,Hyderabad,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Hitech City,"Hitech City, Hyderabad",7.838.674.374,1.743.380.875,"Mexican, American, Tex-Mex, Burger",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,2553
18280329,Pine & Dine,1,Hyderabad,"Plot 73, Jubilee Enclave, Hitech City, Hyderabad",Hitech City,"Hitech City, Hyderabad",783.754.674,174.558.938,"North Indian, South Indian, Chinese",700,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,682
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,1,Hyderabad,"Holiday Inn Express & Suites, Gachibowli, Hyderabad",Holiday Inn Express & Suites,"Holiday Inn Express & Suites, Hyderabad",783.475.536,17.424.114,"North Indian, Japanese, Italian",1900,Indian Rupees(Rs.),Yes,No,No,No,3,4.3,Green,Very Good,860
94286,AB's - Absolute Barbecues,1,Hyderabad,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",783.978.647,174.382.631,"European, Mediterranean, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,5434
96776,Cona_u,1,Hyderabad,"479/B, Road 21, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",7.840.832.144,1.743.166.813,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,4.8,Dark Green,Excellent,1023
18418733,Dock Forty Five,1,Hyderabad,"1067, Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",7.840.442.251,1.742.829.434,"Continental, Asian",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,79
18418730,Mocha Bar,1,Hyderabad,"161, Road 13, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",7.841.821.343,1.743.044.843,"North Indian, Continental, Italian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,221
93766,Olive Bistro,1,Hyderabad,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",783.926.214,174.295.847,"Mediterranean, Italian, European",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.4,Green,Very Good,2218
18356469,Prost Brew Pub,1,Hyderabad,"882/A Road No 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",7.840.035.025,1.743.147.653,"Italian, Continental, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,594
97503,United Kitchens of India,1,Hyderabad,"Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",7.840.749.498,1.742.622.756,"North Indian, Andhra, Chettinad, Bengali, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1431
92577,Heart Cup Coffee,1,Hyderabad,"B 7 & 8, Jubilee Garden, Behind TCS Building, E Park, Kondapur, Hyderabad",Kondapur,"Kondapur, Hyderabad",7.836.885.475,1.745.970.973,"Cafe, Continental, North Indian, Chinese",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,1859
18307251,Churrolto,1,Hyderabad,"Ground Floor, Shop 3, Opposite IndusInd Bank, Madhapur Main Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad",78.393.391,17.440.827,"Desserts, Cafe, Mexican",500,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,344
18313013,The Grand Trunk Road,1,Hyderabad,"16, Image Garden Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad",7.838.588.309,1.745.197.577,"North Indian, Chinese",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,616
18312984,Sahibaas Barbeque by Ohriaas,1,Hyderabad,"First Floor, Shilparamam Complex, Opposite Cyber Tower, Hitech City, Hyderabad",Ohri' Hitech City,"Ohri' Hitech City, Hyderabad",7.837.934.721,1.745.085.056,"Hyderabadi, Awadhi",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,571
1401756,KYRO,1,Indore,"Fortune Aura Rooftop, 1,  Gurmeet Nagar, Bhawar Kuan Main Road, Bhawar Kuan, Indore",Bhawar Kuan,"Bhawar Kuan, Indore",758.660.587,226.952.067,"North Indian, Chinese, Continental, Mediterranean, Asian",1300,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,238
1400544,JAL - A Jungle Restaurant,1,Indore,"Behind Pushp Kunj Hospital, Khandwa Road, Bhawar Kuan, Indore",Bhawar Kuan,"Bhawar Kuan, Indore",7.588.199.135,2.265.184.685,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,100
18254231,Oye24,1,Indore,"HIG-LIG, Indore",HIG-LIG,"HIG-LIG, Indore",7.586.669.887,2.275.185.706,"North Indian, Chinese, South Indian",250,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,152
1402314,Hobnob Gourmet Cafaabar,1,Indore,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore","Infiniti Hotel, Vijay Nagar","Infiniti Hotel, Vijay Nagar, Indore",7.590.336.453,2.275.365.871,"Italian, Continental",1950,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,37
1400466,Mangosteen Cafe,1,Indore,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",New Palasia,"New Palasia, Indore",758.841.666,227.270.206,"Cafe, Fast Food, Italian, Mexican",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,430
1401934,Mama Loca,1,Indore,"G-1, Princess Centre, 6/3, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.884.212,227.281.631,"Greek, Lebanese",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,304
1401548,Vidorra,1,Indore,"1001, Rooftop, Shekhar Central, Palasia Square, New Palasia, Indore",New Palasia,"New Palasia, Indore",758.869.592,22.722.634,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,404
1400460,Cafe Palette,1,Indore,"136, Saket, Old Palasia, Indore",Old Palasia,"Old Palasia, Indore",758.984.969,227.257.475,"Cafe, Lebanese, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,214
1400056,Nafees Restaurant,1,Indore,"30-B, Apollo Avenue, Old Palasia, Indore",Old Palasia,"Old Palasia, Indore",758.876.482,227.258.351,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,496
1400169,The Creative Kitchen - Radisson Blu Hotel,1,Indore,"Radisson Blu Hotel, 12, Scheme 94C, Ring Road, Vijay Nagar, Indore","Radisson Blu Hotel, Vijay Nagar","Radisson Blu Hotel, Vijay Nagar, Indore",7.590.284.687,2.275.003.967,"North Indian, Continental, Mexican, Italian",2000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,209
1400186,Square - Sayaji Hotel,1,Indore,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore","Sayaji Hotel, Vijay Nagar","Sayaji Hotel, Vijay Nagar, Indore",7.588.949.014,2.275.123.407,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,334
1402335,Freito,1,Indore,"343-344, Rooftop, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",758.934.001,227.480.596,"Mexican, Italian",650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26
1400555,Cafe Terazza,1,Indore,"10th Floor, Airen Heights, Opposite C 21 Mall, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",7.589.247.074,2.274.504.922,"Cafe, Italian, Mexican, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,502
1401948,Cafe Yolo,1,Indore,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",7.588.636.234,2.276.159.306,"Cafe, Fast Food",650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,69
18395137,Just My Bakes,1,Indore,"5-B/F, Scheme 74C, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.892.574,227.600.723,"Cafe, Bakery",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,69
1400121,10 Downing Street,1,Indore,"Second Floor, Malhar Mega Mall, AB Road, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",758.943.769,22.744.648,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,413
1402028,Cakesmith's Alley,1,Indore,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",758.875.215,227.612.256,"Bakery, Cafe, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,87
1401857,The Yellow Chilli,1,Indore,"Block B-3, Dhan Trident, Near Metro Tower, PU-4, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",758.974.292,227.538.385,"North Indian, Mughlai, Seafood",1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,181
1402089,Waffle House,1,Indore,"Shop 301, Satyaraj Building, Opposite Malhar Mall, A.B Road, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",758.931.063,22.745.536,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,171
1402050,Mocha,1,Indore,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",YN Road,"YN Road, Indore",758.747.647,227.322.253,"Cafe, Continental, Italian, Street Food",800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,341
101212,Tapri Central,1,Jaipur,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",7.581.075.322,2.690.518.991,"Cafe, Fast Food, Street Food",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.7,Dark Green,Excellent,1469
101834,Blackout,1,Jaipur,"Hotel Golden Oak, 9th Floor, Ahinsa Circle, Landmark Building, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",758.057.035,269.141.424,"North Indian, European, Continental, Finger Food",1650,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,676
101884,Mamu's Infusion,1,Jaipur,"101, D-46-B,First Floor, Mangalam Ambition Tower, Subhash Marg, Agresen Circle, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",758.031.391,2.691.348.344,"Italian, Chinese, Mexican, Thai, North Indian",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good,582
102813,Nibs Cafe,1,Jaipur,"B-16 Durgadas Colony, Next to MGF Mall, Bhawani Singh Road, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",757.942.573,269.023.283,"Cafe, Italian, Continental",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,389
101259,On The House,1,Jaipur,"E 145, Ramesh Marg, Behind Talwalkars, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",757.945.919,269.052.866,"Italian, Continental, Mexican, Cafe, Bakery",1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,843
103065,WTF,1,Jaipur,"301, Man Upasna Mall, Chomu House, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.797.282,269.119.271,"Continental, Italian, North Indian, Lebanese, Thai",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,212
100080,Chokhi Dhani,1,Jaipur,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur","Chokhi Dhani Village Resort, Tonk Road","Chokhi Dhani Village Resort, Tonk Road, Jaipur",75.837.333,26.766.536,Rajasthani,1600,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1478
103147,Meraaki Kitchen,1,Jaipur,"27, Madrampura, Civil Lines Metro Station, Opposite To Pillar 88, Civil Lines, Jaipur",Civil Lines,"Civil Lines, Jaipur",7.578.301.314,2.691.026.177,"Modern Indian, Asian",1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,67
101311,Taruveda Bistro,1,Jaipur,"1st Floor, Sunraj Villa, 2 Mysore House, Jacob Road, Civil Lines, Jaipur",Civil Lines,"Civil Lines, Jaipur",757.890.337,2.691.137.752,"Cafe, Italian, Japanese, Continental",1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,633
100305,The Forresta Kitchen & Bar,1,Jaipur,"Devraj Niwas, Near Moti Mahal Cinema, Khasa Kothi Crossing, Gopalbari, Jaipur","Devraj Niwas, Bani Park","Devraj Niwas, Bani Park, Jaipur",757.936.039,269.214.108,"Continental, Mexican, Beverages, Desserts, North Indian, Chinese, Rajasthani",1800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,916
102215,Monarch Restaurant - Holiday Inn Jaipur City Centre,1,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",757.930.067,269.029.402,"North Indian, Chinese, Continental, Rajasthani",2300,Indian Rupees(Rs.),No,No,No,No,4,4.5,Dark Green,Excellent,420
102216,Chao Chinese Bistro - Holiday Inn Jaipur City Centre,1,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",757.929.342,269.029.076,"Chinese, Asian",2500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,308
18209498,Zolocrust - Hotel Clarks Amer,1,Jaipur,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Malviya Nagar, Jaipur","Hotel Clarks Amer, Malviya Nagar","Hotel Clarks Amer, Malviya Nagar, Jaipur",758.023,2.684.615.556,"Italian, Bakery, Continental",2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.9,Dark Green,Excellent,322
103019,Mutual's,1,Jaipur,"1, Awadhpuri, Near Kailash Mall, Lal Kothi, Jaipur Lal Kothi",Lal Kothi,"Lal Kothi, Jaipur",7.580.068.856,268.884.204,"Cafe, Mexican, Italian, North Indian, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,198
103090,O2- The Plant Cafe,1,Jaipur,"C 29, 4th Floor, Pankaj Singhvi Marg, Lal Kothi, Jaipur",Lal Kothi,"Lal Kothi, Jaipur",7.580.208.298,2.689.119.117,Continental,700,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,148
102531,Cafe LazyMojo,1,Jaipur,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",7.580.051.154,2.684.959.558,"Cafe, Mexican, Italian, Continental",800,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,798
100306,Replay,1,Jaipur,"SB 57, 5th Floor, Ridhi Tower, Opposite SMS Stadium, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",7.580.689.587,268.923.125,"North Indian, Continental, Chinese, Italian, Mexican",1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1121
18454586,Sky Beach,1,Jaipur,"328-329, Above Watch Factory, Queens Road, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",7.575.289.118,2.691.398.711,"North Indian, Continental, Chinese, Mexican, Italian, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,2.6,Orange,Average,46
102504,Decked Up By Garden Cafe,1,Jaipur,"320, Queens Road, Opposite Jharkhand Mahadev Temple, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",757.528.205,269.137.256,"Cafe, Fast Food, North Indian",1200,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,310
102867,Calzone- Dine & Rooftop Lounge,1,Jaipur,"Natani Tower, R-6-B, 3rd Floor, Sector 1, Vidhyadhar Nagar, Jaipur",Vidhyadhar Nagar,"Vidhyadhar Nagar, Jaipur",75.776.649,269.564.308,"Continental, Mexican, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,112
2300061,Hucka,1,Kanpur,"3rd Floor, SGM Plaza, Arya Nagar, Kanpur",Arya Nagar,"Arya Nagar, Kanpur",8.032.070.833,2.648.367.222,"Chinese, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,148
2300483,The Zaffran,1,Kanpur,"Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",8.031.356.357,2.647.161.686,"North Indian, Continental, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,51
2300065,Gyan Vaishnav,1,Kanpur,"Gumti 5,Kaushal Puri, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",8.031.634.444,2.646.900.278,North Indian,400,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97
18377936,Liquid,1,Kanpur,"The Terrace, Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",8.031.345.762,2.647.152.862,"Finger Food, North Indian, Continental, Italian, Mediterranean",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,24
2300188,Royal Dine - Hotel Royal Cliff,1,Kanpur,"Hotel Royal Cliff, 113 / 72, Near Motijheel Garden, Swaroop Nagar, Kanpur",Hotel Royal Cliff,"Hotel Royal Cliff, Kanpur",8.031.504.167,2.647.910.833,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,54
18407105,Urban Crave Express,1,Kanpur,"Shop No-8, New Shopping Complex, IIT Kanpur, Kanpur",IIT Kanpur,"IIT Kanpur, Kanpur",0,0,"Cafe, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,43
2300497,Atmosphere Grill Cafe Sheesha,1,Kanpur,"8th Floor, J.S. Tower, 16/106 - Mall Road, Kanpur, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",8.035.400.223,2.647.200.132,"Indian, Chinese, Continental",0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,34
2300183,Mr Brown,1,Kanpur,"16/12, Phoolbagh, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",0,0,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97
2300476,Dunkin Donuts,1,Kanpur,"Third Floor, Plot 1 & 1A, Z Square Mall, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.352.677,26.473.698,"Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,87
2300018,Little Chef,1,Kanpur,"15/198- A, Near Civil Court, Civil Lines, Near, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.351.569,2.647.775,"North Indian, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,158
18312106,UrbanCrave,1,Kanpur,"14/125, The Mall, Mall Road, Colonelganj, Parade, Kanpur",Parade,"Parade, Kanpur",8.034.279.578,2.647.498.638,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages",0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,127
2300042,Chin Mi,1,Kanpur,"Rave 3, Plot 11, Block 6 Parwati Bagla Road, Tilak Nagar, Kanpur","Rave 3, Tilak Nagar","Rave 3, Tilak Nagar, Kanpur",8.032.779.722,2.649.210.556,Chinese,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,86
2300048,Tadka,1,Kanpur,"117/K/13, Rave Moti, Gutaiya, Kanpur","Rave Moti, Kakadeo","Rave Moti, Kakadeo, Kanpur",80.299.775,2.648.154.722,North Indian,1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,97
2300058,Dhuaan,1,Kanpur,"Plot 58, Status Club, Cantonment Area, Tagore Road, Kanpur","Status Club, Kanpur Cantonment","Status Club, Kanpur Cantonment, Kanpur",80.372.929,26.463.504,"North Indian, Mexican, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,155
2300162,Upper Crust,1,Kanpur,"112/368-F, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",8.032.093.889,2.648.241.944,"Bakery, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,49
2300003,Anaicha's Food Joint,1,Kanpur,"113/187, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",8.031.562.778,2.648.258.056,"Chinese, North Indian, Continental",850,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,106
2300176,Aromas,1,Kanpur,"7/135, Opposite Indian Overses Bank, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",8.031.783.333,2.648.304.167,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,171
2300187,Waterside - The Landmark Hotel,1,Kanpur,"The Landmark Hotel, Landmark Towers, 10, Near Naveen Market, Mall Road, Kanpur","The Landmark Hotel, Mall Road","The Landmark Hotel, Mall Road, Kanpur",803.481,2.647.413.333,"North Indian, Chinese",3000,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,113
2300009,Verandah,1,Kanpur,"Third Floor, 7/17, Parvati Bagla Road, Tilak Nagar, Kanpur",Tilak Nagar,"Tilak Nagar, Kanpur",8.031.865.556,2.649.095,"Chinese, Italian, Fast Food",1500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,160
18391601,Barbeque Nation,1,Kanpur,"16/113, 3rd Floor, Z Square Mall, MG Marg, Mall Road, Kanpur","Z Square Mall, Mall Road","Z Square Mall, Mall Road, Kanpur",80.35,26.47,"North Indian, Mughlai, Lebanese, Arabian, Mediterranean",1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,41
900682,Nawras Seafood Restaurant,1,Kochi,"Near Pullepadi Bus stop, Chittoor Road, Kochi",Chittoor Road,"Chittoor Road, Kochi",7.628.500.095,9.979.362.921,Seafood,1000,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,289
95361,Ifthar,1,Kochi,"KK Building, Opposite Pittappillil, Edappally, Kochi",Edappally,"Edappally, Kochi",7.631.001.944,1.002.804.722,Kerala,350,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,281
95421,Dhe Puttu,1,Kochi,"NH 47, Edapally Bypass, Edappally, Kochi",Edappally,"Edappally, Kochi",7.631.063.056,1.002.068.333,Kerala,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,662
95256,Kashi Art Cafe,1,Kochi,"Burgher Street, Fort Kochi, Kochi",Fort Kochi,"Fort Kochi, Kochi",7.624.298.056,9.966.783.333,"European, Cafe",600,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,659
95286,Grand Hotel Restaurant,1,Kochi,"Grand Hotel, MG Road, Kochi","Grand Hotel, MG Road","Grand Hotel, MG Road, Kochi",7.628.544.722,9.970.716.667,"North Indian, Kerala, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,394
900969,Barbeque Nation,1,Kochi,"6th Floor, Imperial Trade Centre, Mahatma Gandhi Road, Kacheripady, Kochi",Kacheripady,"Kacheripady, Kochi",7.628.326.792,9.982.833.886,"European, North Indian, Mediterranean, American",1500,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,213
